date,season,team,opponent,runs,oppRuns,moneyLine,runLine,runLineOdds,total,overOdds,underOdds,oppMoneyLine,oppRunLine,oppRunLineOdds,projectedRuns,parkName,totalRuns,runDif
4/23/2014,2014,NYM,STL,3,2,131,1.5,-140,6.5,-110,-110,-146,-1.5,120,2.81,Citi Field,5,1
4/23/2014,2014,MIN,TB,6,4,160,1.5,-130,8.5,100,-120,-180,-1.5,110,3.27,Tropicana Field,10,2
4/23/2014,2014,OAK,TEX,0,3,-171,-1.5,130,7,-120,100,151,1.5,-150,4.42,Oakland Coliseum,3,-3
4/23/2014,2014,BAL,TOR,10,8,-101,1.5,-205,8.5,-128,108,-109,-1.5,175,4.27,Rogers Centre,18,2
4/23/2014,2014,LAA,WSH,4,5,114,1.5,-200,7,-120,100,-124,-1.5,170,3.27,Nationals Park,9,-1
4/24/2014,2014,CHC,ARI,2,5,-123,-1.5,155,10,-115,-105,113,1.5,-175,5.52,Wrigley Field,7,-3
4/24/2014,2014,TOR,BAL,4,11,-140,-1.5,150,8.5,-125,105,125,1.5,-170,4.96,Rogers Centre,15,-7
4/24/2014,2014,NYY,BOS,14,5,107,1.5,-200,8.5,-110,-110,-117,-1.5,170,4.11,Fenway Park,19,9
4/24/2014,2014,ARI,CHC,5,2,113,1.5,-175,10,-115,-105,-123,-1.5,155,4.69,Wrigley Field,7,3
4/24/2014,2014,PIT,CIN,1,2,-110,-1.5,190,7,-115,-105,100,1.5,-220,3.67,PNC Park,3,-1
4/24/2014,2014,KC,CLE,1,5,115,1.5,-200,7.5,105,-125,-125,-1.5,170,3.49,Progressive Field,6,-4
4/24/2014,2014,DET,CWS,7,4,-220,-1.5,-110,7.5,100,-120,190,1.5,-110,5.16,Comerica Park,11,3
4/24/2014,2014,CWS,DET,4,7,190,1.5,-110,7.5,100,-120,-220,-1.5,-110,2.59,Comerica Park,11,-3
4/24/2014,2014,OAK,HOU,10,1,-171,-1.5,-110,8.5,-120,100,151,1.5,-110,5.36,Minute Maid Park,11,9
4/24/2014,2014,CLE,KC,5,1,-125,-1.5,170,7.5,105,-125,115,1.5,-200,4.17,Progressive Field,6,4
4/24/2014,2014,PHI,LAD,7,3,154,1.5,-150,7,-110,-110,-169,-1.5,130,2.76,Dodger Stadium,10,4
4/24/2014,2014,TB,MIN,7,9,-160,-1.5,135,7.5,-110,-110,145,1.5,-155,4.62,Tropicana Field,16,-2
4/24/2014,2014,STL,NYM,1,4,-127,-1.5,130,7,-106,-114,117,1.5,-150,3.92,Citi Field,5,-3
4/24/2014,2014,BOS,NYY,5,14,-117,-1.5,170,8.5,-110,-110,107,1.5,-200,4.58,Fenway Park,19,-9
4/24/2014,2014,HOU,OAK,1,10,151,1.5,-110,8.5,-120,100,-171,-1.5,-110,3.39,Minute Maid Park,11,-9
4/24/2014,2014,LAD,PHI,3,7,-169,-1.5,130,7,-110,-110,154,1.5,-150,4.4,Dodger Stadium,10,-4
4/24/2014,2014,CIN,PIT,2,1,100,1.5,-220,7,-115,-105,-110,-1.5,190,3.5,PNC Park,3,1
4/24/2014,2014,WSH,SD,3,4,-155,-1.5,140,7,-110,-110,140,1.5,-160,4.25,Nationals Park,7,-1
4/24/2014,2014,NYM,STL,4,1,117,1.5,-150,7,-106,-114,-127,-1.5,130,3.23,Citi Field,5,3
4/24/2014,2014,MIN,TB,9,7,145,1.5,-155,7.5,-110,-110,-160,-1.5,135,3.06,Tropicana Field,16,2
4/24/2014,2014,BAL,TOR,11,4,125,1.5,-170,8.5,-125,105,-140,-1.5,150,3.78,Rogers Centre,15,7
4/24/2014,2014,SD,WSH,4,3,140,1.5,-160,7,-110,-110,-155,-1.5,140,2.92,Nationals Park,7,1
4/25/2014,2014,PHI,ARI,4,5,116,1.5,-180,9,-125,105,-126,-1.5,160,4.17,Chase Field,9,-1
4/25/2014,2014,CIN,ATL,4,5,118,1.5,-175,7,-115,-105,-133,-1.5,155,3.21,Turner Field,9,-1
4/25/2014,2014,KC,BAL,5,0,-103,1.5,-210,8,-120,100,-107,-1.5,180,4.06,Camden Yards,5,5
4/25/2014,2014,TOR,BOS,1,8,-113,-1.5,170,9.5,100,-120,103,1.5,-200,5.04,Rogers Centre,9,-7
4/25/2014,2014,MIL,CHC,5,2,-182,-1.5,115,8,-115,-105,162,1.5,-135,5.16,Miller Park,7,3
4/25/2014,2014,ATL,CIN,5,4,-133,-1.5,155,7,-115,-105,118,1.5,-175,4,Turner Field,9,1
4/25/2014,2014,SF,CLE,5,1,-153,-1.5,140,7.5,100,-120,138,1.5,-160,4.54,AT&T Park,6,4
4/25/2014,2014,LAD,COL,4,5,-143,-1.5,155,7,-120,100,128,1.5,-175,4.12,Dodger Stadium,9,-1
4/25/2014,2014,TB,CWS,6,9,-140,-1.5,110,8.5,-110,-110,125,1.5,-130,4.96,Guaranteed Rate Field,15,-3
4/25/2014,2014,MIN,DET,6,10,114,1.5,-150,8.5,-110,-110,-124,-1.5,130,3.97,Target Field,16,-4
4/25/2014,2014,OAK,HOU,12,5,-183,-1.5,-120,9,-120,100,163,1.5,100,5.82,Minute Maid Park,17,7
4/25/2014,2014,BAL,KC,0,5,-107,-1.5,180,8,-120,100,-103,1.5,-210,4.14,Camden Yards,5,-5
4/25/2014,2014,NYY,LAA,1,13,-120,-1.5,175,8,100,-120,110,1.5,-205,4.36,Yankee Stadium,14,-12
4/25/2014,2014,COL,LAD,5,4,128,1.5,-175,7,-120,100,-143,-1.5,155,3.07,Dodger Stadium,9,1
4/25/2014,2014,NYM,MIA,4,3,-114,-1.5,190,7,100,-120,104,1.5,-220,3.73,Citi Field,7,1
4/25/2014,2014,CHC,MIL,2,5,162,1.5,-135,8,-115,-105,-182,-1.5,115,3.05,Miller Park,7,-3
4/25/2014,2014,DET,MIN,10,6,-124,-1.5,130,8.5,-110,-110,114,1.5,-150,4.71,Target Field,16,4
4/25/2014,2014,MIA,NYM,3,4,104,1.5,-220,7,100,-120,-114,-1.5,190,3.43,Citi Field,7,-1
4/25/2014,2014,LAA,NYY,13,1,110,1.5,-205,8,100,-120,-120,-1.5,175,3.81,Yankee Stadium,14,12
4/25/2014,2014,HOU,OAK,5,12,163,1.5,100,9,-120,100,-183,-1.5,-120,3.42,Minute Maid Park,17,-7
4/25/2014,2014,ARI,PHI,5,4,-126,-1.5,160,9,-125,105,116,1.5,-180,5.02,Chase Field,9,1
4/25/2014,2014,STL,PIT,1,0,-111,-1.5,185,7.5,105,-125,101,1.5,-215,3.95,Busch Stadium,1,1
4/25/2014,2014,WSH,SD,11,1,-190,-1.5,115,6.5,-115,-105,170,1.5,-135,4.26,Nationals Park,12,10
4/25/2014,2014,TEX,SEA,5,6,-113,-1.5,145,7,-113,-107,103,1.5,-165,3.71,T-Mobile Park,11,-1
4/25/2014,2014,CLE,SF,1,5,138,1.5,-160,7.5,100,-120,-153,-1.5,140,3.15,AT&T Park,6,-4
4/25/2014,2014,PIT,STL,0,1,101,1.5,-215,7.5,105,-125,-111,-1.5,185,3.73,Busch Stadium,1,-1
4/25/2014,2014,CWS,TB,9,6,125,1.5,-130,8.5,-110,-110,-140,-1.5,110,3.78,Guaranteed Rate Field,15,3
4/25/2014,2014,SEA,TEX,6,5,103,1.5,-165,7,-113,-107,-113,-1.5,145,3.45,T-Mobile Park,11,1
4/25/2014,2014,BOS,TOR,8,1,103,1.5,-200,9.5,100,-120,-113,-1.5,170,4.68,Rogers Centre,9,7
4/25/2014,2014,SD,WSH,1,11,170,1.5,-135,6.5,-115,-105,-190,-1.5,115,2.41,Nationals Park,12,-10
4/26/2014,2014,PHI,ARI,6,5,-149,-1.5,105,8,-104,-116,134,1.5,-125,4.79,Chase Field,11,1
4/26/2014,2014,CIN,ATL,1,4,113,1.5,-205,7.5,-105,-115,-123,-1.5,175,3.52,Turner Field,5,-3
4/26/2014,2014,KC,BAL,2,3,125,1.5,-170,8.5,-120,100,-140,-1.5,150,3.78,Camden Yards,5,-1
4/26/2014,2014,TOR,BOS,6,7,-105,-1.5,180,9,-120,100,-105,1.5,-210,4.61,Rogers Centre,13,-1
4/26/2014,2014,MIL,CHC,5,3,-167,-1.5,130,8,-105,-115,152,1.5,-150,5,Miller Park,8,2
4/26/2014,2014,ATL,CIN,4,1,-123,-1.5,175,7.5,-105,-115,113,1.5,-205,4.14,Turner Field,5,3
4/26/2014,2014,SF,CLE,5,3,-110,-1.5,185,7.5,100,-120,100,1.5,-215,3.93,AT&T Park,8,2
4/26/2014,2014,LAD,COL,6,3,-109,-1.5,190,7,-115,-105,-101,1.5,-230,3.65,Dodger Stadium,9,3
4/26/2014,2014,TB,CWS,4,0,-112,-1.5,155,8.5,-111,-109,102,1.5,-175,4.49,Guaranteed Rate Field,4,4
4/26/2014,2014,MIN,DET,5,3,125,1.5,-135,8,-105,-115,-140,-1.5,115,3.56,Target Field,8,2
4/26/2014,2014,OAK,HOU,6,7,-141,-1.5,115,9,-115,-105,126,1.5,-135,5.27,Minute Maid Park,13,-1
4/26/2014,2014,BAL,KC,3,2,-140,-1.5,150,8.5,-120,100,125,1.5,-170,4.96,Camden Yards,5,1
4/26/2014,2014,NYY,LAA,4,3,-111,-1.5,175,9,-125,105,101,1.5,-205,4.73,Yankee Stadium,7,1
4/26/2014,2014,COL,LAD,3,6,-101,1.5,-230,7,-115,-105,-109,-1.5,190,3.52,Dodger Stadium,9,-3
4/26/2014,2014,NYM,MIA,6,7,-141,-1.5,160,7,-129,109,126,1.5,-180,4.1,Citi Field,13,-1
4/26/2014,2014,CHC,MIL,3,5,152,1.5,-150,8,-105,-115,-167,-1.5,130,3.17,Miller Park,8,-2
4/26/2014,2014,DET,MIN,3,5,-140,-1.5,115,8,-105,-115,125,1.5,-135,4.67,Target Field,8,-2
4/26/2014,2014,MIA,NYM,7,6,126,1.5,-180,7,-129,109,-141,-1.5,160,3.1,Citi Field,13,1
4/26/2014,2014,LAA,NYY,3,4,101,1.5,-205,9,-125,105,-111,-1.5,175,4.48,Yankee Stadium,7,-1
4/26/2014,2014,HOU,OAK,7,6,126,1.5,-135,9,-115,-105,-141,-1.5,115,3.98,Minute Maid Park,13,1
4/26/2014,2014,ARI,PHI,5,6,134,1.5,-125,8,-104,-116,-149,-1.5,105,3.42,Chase Field,11,-1
4/26/2014,2014,STL,PIT,1,6,-113,-1.5,185,8,100,-120,103,1.5,-215,4.24,Busch Stadium,7,-5
4/26/2014,2014,WSH,SD,4,0,-110,-1.5,190,7,-105,-115,100,1.5,-230,3.67,Nationals Park,4,4
4/26/2014,2014,TEX,SEA,6,3,152,1.5,-140,7,105,-125,-172,-1.5,120,2.78,T-Mobile Park,9,3
4/26/2014,2014,CLE,SF,3,5,100,1.5,-215,7.5,100,-120,-110,-1.5,185,3.75,AT&T Park,8,-2
4/26/2014,2014,PIT,STL,6,1,103,1.5,-215,8,100,-120,-113,-1.5,185,3.94,Busch Stadium,7,5
4/26/2014,2014,CWS,TB,0,4,102,1.5,-175,8.5,-111,-109,-112,-1.5,155,4.21,Guaranteed Rate Field,4,-4
4/26/2014,2014,SEA,TEX,3,6,-172,-1.5,120,7,105,-125,152,1.5,-140,4.43,T-Mobile Park,9,-3
4/26/2014,2014,BOS,TOR,7,6,-105,1.5,-210,9,-120,100,-105,-1.5,180,4.61,Rogers Centre,13,1
4/26/2014,2014,SD,WSH,0,4,100,1.5,-230,7,-105,-115,-110,-1.5,190,3.5,Nationals Park,4,-4
4/27/2014,2014,PHI,ARI,2,0,118,1.5,-190,8.5,-107,-113,-133,-1.5,160,3.9,Chase Field,2,2
4/27/2014,2014,CIN,ATL,0,1,-105,1.5,-225,6.5,-124,104,-105,-1.5,195,3.33,Turner Field,1,-1
4/27/2014,2014,KC,BAL,9,3,-130,-1.5,125,7.5,-105,-115,115,1.5,-145,4.24,Camden Yards,12,6
4/27/2014,2014,TOR,BOS,7,1,100,1.5,-170,8.5,-110,-110,-110,-1.5,150,4.25,Rogers Centre,8,6
4/27/2014,2014,MIL,CHC,0,4,-145,-1.5,155,7.5,100,-120,130,1.5,-175,4.44,Miller Park,4,-4
4/27/2014,2014,ATL,CIN,1,0,-105,-1.5,195,6.5,-124,104,-105,1.5,-225,3.33,Turner Field,1,1
4/27/2014,2014,SF,CLE,4,1,106,1.5,-165,8,100,-120,-116,-1.5,145,3.88,AT&T Park,5,3
4/27/2014,2014,LAD,COL,1,6,-147,-1.5,150,7,100,-120,132,1.5,-170,4.17,Dodger Stadium,7,-5
4/27/2014,2014,TB,CWS,2,9,-176,-1.5,-105,8,-110,-110,156,1.5,-115,5.1,Guaranteed Rate Field,11,-7
4/27/2014,2014,OAK,HOU,1,5,-147,-1.5,110,9.5,100,-120,132,1.5,-130,5.65,Minute Maid Park,6,-4
4/27/2014,2014,BAL,KC,3,9,115,1.5,-145,7.5,-105,-115,-130,-1.5,125,3.49,Camden Yards,12,-6
4/27/2014,2014,NYY,LAA,3,2,-164,-1.5,126,7.5,-105,-115,149,1.5,-145,4.66,Yankee Stadium,5,1
4/27/2014,2014,COL,LAD,6,1,132,1.5,-170,7,100,-120,-147,-1.5,150,3.02,Dodger Stadium,7,5
4/27/2014,2014,NYM,MIA,4,0,-119,-1.5,194,7,100,-120,109,1.5,-224,3.8,Citi Field,4,4
4/27/2014,2014,CHC,MIL,4,0,130,1.5,-175,7.5,100,-120,-145,-1.5,155,3.26,Miller Park,4,4
4/27/2014,2014,MIA,NYM,0,4,109,1.5,-224,7,100,-120,-119,-1.5,194,3.35,Citi Field,4,-4
4/27/2014,2014,LAA,NYY,2,3,149,1.5,-145,7.5,-105,-115,-164,-1.5,126,3.01,Yankee Stadium,5,-1
4/27/2014,2014,HOU,OAK,5,1,132,1.5,-130,9.5,100,-120,-147,-1.5,110,4.09,Minute Maid Park,6,4
4/27/2014,2014,ARI,PHI,0,2,-133,-1.5,160,8.5,-107,-113,118,1.5,-190,4.85,Chase Field,2,-2
4/27/2014,2014,STL,PIT,7,0,-190,-1.5,115,7.5,-115,-105,170,1.5,-135,4.91,Busch Stadium,7,7
4/27/2014,2014,WSH,SD,2,4,-116,-1.5,185,7,-125,105,106,1.5,-215,3.76,Nationals Park,6,-2
4/27/2014,2014,TEX,SEA,5,6,-106,-1.5,155,7.5,-103,-117,-104,1.5,-175,3.86,T-Mobile Park,11,-1
4/27/2014,2014,CLE,SF,1,4,-116,-1.5,145,8,100,-120,106,1.5,-165,4.3,AT&T Park,5,-3
4/27/2014,2014,PIT,STL,0,7,170,1.5,-135,7.5,-115,-105,-190,-1.5,115,2.78,Busch Stadium,7,-7
4/27/2014,2014,CWS,TB,9,2,156,1.5,-115,8,-110,-110,-176,-1.5,-105,3.13,Guaranteed Rate Field,11,7
4/27/2014,2014,SEA,TEX,6,5,-104,1.5,-175,7.5,-103,-117,-106,-1.5,155,3.82,T-Mobile Park,11,1
4/27/2014,2014,BOS,TOR,1,7,-110,-1.5,150,8.5,-110,-110,100,1.5,-170,4.45,Rogers Centre,8,-6
4/27/2014,2014,SD,WSH,4,2,106,1.5,-215,7,-125,105,-116,-1.5,185,3.4,Nationals Park,6,2
4/28/2014,2014,COL,ARI,8,5,116,1.5,-185,8.5,-105,-115,-131,-1.5,165,3.94,Chase Field,13,3
4/28/2014,2014,LAA,CLE,6,3,-128,-1.5,160,8.5,-110,-110,118,1.5,-180,4.77,Angel Stadium,9,3
4/28/2014,2014,ARI,COL,5,8,-131,-1.5,165,8.5,-105,-115,116,1.5,-185,4.82,Chase Field,13,-3
4/28/2014,2014,TB,CWS,3,7,-128,-1.5,130,9,-110,-110,118,1.5,-150,5.05,Guaranteed Rate Field,10,-4
4/28/2014,2014,CLE,LAA,3,6,118,1.5,-180,8.5,-110,-110,-128,-1.5,160,3.9,Angel Stadium,9,-3
4/28/2014,2014,STL,MIL,3,5,-170,-1.5,130,7,-110,-110,150,1.5,-150,4.41,Busch Stadium,8,-2
4/28/2014,2014,TEX,OAK,0,4,-127,-1.5,160,8,-117,-103,117,1.5,-190,4.48,Rangers Ballpark,4,-4
4/28/2014,2014,SF,SD,4,6,-173,-1.5,140,6,-105,-115,153,1.5,-160,3.8,AT&T Park,10,-2
4/28/2014,2014,SD,SF,6,4,153,1.5,-160,6,-105,-115,-173,-1.5,140,2.37,AT&T Park,10,2
4/28/2014,2014,MIL,STL,5,3,150,1.5,-150,7,-110,-110,-170,-1.5,130,2.8,Busch Stadium,8,2
4/28/2014,2014,CWS,TB,7,3,118,1.5,-150,9,-110,-110,-128,-1.5,130,4.13,Guaranteed Rate Field,10,4
4/28/2014,2014,OAK,TEX,4,0,117,1.5,-190,8,-117,-103,-127,-1.5,160,3.69,Rangers Ballpark,4,4
4/29/2014,2014,COL,ARI,5,4,-110,-1.5,150,8.5,-120,100,100,1.5,-170,4.45,Chase Field,9,1
4/29/2014,2014,MIA,ATL,9,0,-133,-1.5,175,6,-107,-113,118,1.5,-205,3.42,Marlins Park,9,9
4/29/2014,2014,TB,BOS,4,7,152,1.5,-140,8.5,-104,-116,-167,-1.5,120,3.37,Fenway Park,11,-3
4/29/2014,2014,CIN,CHC,3,2,-132,-1.5,170,7.5,105,-125,117,1.5,-200,4.27,Great American Ballpark,5,1
4/29/2014,2014,CHC,CIN,2,3,117,1.5,-200,7.5,105,-125,-132,-1.5,170,3.46,Great American Ballpark,5,-1
4/29/2014,2014,LAA,CLE,6,4,-129,-1.5,161,8.5,-110,-110,119,1.5,-191,4.79,Angel Stadium,10,2
4/29/2014,2014,ARI,COL,4,5,100,1.5,-170,8.5,-120,100,-110,-1.5,150,4.25,Chase Field,9,-1
4/29/2014,2014,DET,CWS,4,3,-140,-1.5,120,8.5,100,-120,125,1.5,-140,4.96,Guaranteed Rate Field,7,1
4/29/2014,2014,CWS,DET,3,4,125,1.5,-140,8.5,100,-120,-140,-1.5,120,3.78,Guaranteed Rate Field,7,-1
4/29/2014,2014,WSH,HOU,4,3,-144,-1.5,115,8.5,-115,-105,129,1.5,-135,5.02,Minute Maid Park,7,1
4/29/2014,2014,TOR,KC,7,10,129,1.5,-170,8.5,-105,-115,-144,-1.5,150,3.71,Kauffman Stadium,17,-3
4/29/2014,2014,CLE,LAA,4,6,119,1.5,-191,8.5,-110,-110,-129,-1.5,161,3.88,Angel Stadium,10,-2
4/29/2014,2014,ATL,MIA,0,9,118,1.5,-205,6,-107,-113,-133,-1.5,175,2.75,Marlins Park,9,-9
4/29/2014,2014,STL,MIL,4,5,-165,-1.5,140,6.5,-125,105,150,1.5,-160,4.05,Busch Stadium,9,-1
4/29/2014,2014,PHI,NYM,1,6,-140,-1.5,160,6.5,-125,105,125,1.5,-190,3.79,Citizens Bank Park,7,-5
4/29/2014,2014,SEA,NYY,6,3,154,1.5,-135,8,-120,100,-174,-1.5,115,3.15,Yankee Stadium,9,3
4/29/2014,2014,TEX,OAK,3,9,-101,1.5,-160,8,-110,-110,-109,-1.5,140,4.02,Rangers Ballpark,12,-6
4/29/2014,2014,NYM,PHI,6,1,125,1.5,-190,6.5,-125,105,-140,-1.5,160,2.89,Citizens Bank Park,7,5
4/29/2014,2014,SF,SD,6,0,-150,-1.5,145,7,-110,-110,135,1.5,-165,4.2,AT&T Park,6,6
4/29/2014,2014,NYY,SEA,3,6,-174,-1.5,115,8,-120,100,154,1.5,-135,5.08,Yankee Stadium,9,-3
4/29/2014,2014,SD,SF,0,6,135,1.5,-165,7,-110,-110,-150,-1.5,145,2.98,AT&T Park,6,-6
4/29/2014,2014,MIL,STL,5,4,150,1.5,-160,6.5,-125,105,-165,-1.5,140,2.6,Busch Stadium,9,1
4/29/2014,2014,BOS,TB,7,4,-167,-1.5,120,8.5,-104,-116,152,1.5,-140,5.32,Fenway Park,11,3
4/29/2014,2014,OAK,TEX,9,3,-109,-1.5,140,8,-110,-110,-101,1.5,-160,4.17,Rangers Ballpark,12,6
4/29/2014,2014,KC,TOR,10,7,-144,-1.5,150,8.5,-105,-115,129,1.5,-170,5.02,Kauffman Stadium,17,3
4/29/2014,2014,HOU,WSH,3,4,129,1.5,-135,8.5,-115,-105,-144,-1.5,115,3.71,Minute Maid Park,7,-1
4/30/2014,2014,COL,ARI,4,5,105,1.5,-200,8.5,-120,100,-115,-1.5,170,4.15,Chase Field,9,-1
4/30/2014,2014,MIA,ATL,9,3,-104,1.5,-175,7,-125,105,-106,-1.5,155,3.57,Marlins Park,12,6
4/30/2014,2014,CIN,CHC,4,9,-184,-1.5,115,7.5,100,-120,164,1.5,-135,4.86,Great American Ballpark,13,-5
4/30/2014,2014,CHC,CIN,9,4,164,1.5,-135,7.5,100,-120,-184,-1.5,115,2.84,Great American Ballpark,13,5
4/30/2014,2014,LAA,CLE,7,1,-147,-1.5,140,9,-115,-105,132,1.5,-160,5.36,Angel Stadium,8,6
4/30/2014,2014,ARI,COL,5,4,-115,-1.5,170,8.5,-120,100,105,1.5,-200,4.55,Chase Field,9,1
4/30/2014,2014,DET,CWS,5,1,-177,-1.5,-115,8,-115,-105,157,1.5,-105,5.11,Guaranteed Rate Field,6,4
4/30/2014,2014,CWS,DET,1,5,157,1.5,-105,8,-115,-105,-177,-1.5,-115,3.11,Guaranteed Rate Field,6,-4
4/30/2014,2014,WSH,HOU,7,0,-142,-1.5,115,8.5,-103,-117,127,1.5,-135,4.99,Minute Maid Park,7,7
4/30/2014,2014,TOR,KC,2,4,119,1.5,-190,7,-120,100,-134,-1.5,160,3.2,Kauffman Stadium,6,-2
4/30/2014,2014,CLE,LAA,1,7,132,1.5,-160,9,-115,-105,-147,-1.5,140,3.88,Angel Stadium,8,-6
4/30/2014,2014,MIN,LAD,4,6,146,1.5,-115,7.5,-106,-114,-161,-1.5,-105,3.05,Target Field,10,-2
4/30/2014,2014,ATL,MIA,3,9,-106,-1.5,155,7,-125,105,-104,1.5,-175,3.6,Marlins Park,12,-6
4/30/2014,2014,STL,MIL,9,3,-141,-1.5,160,7,100,-120,126,1.5,-180,4.1,Busch Stadium,12,6
4/30/2014,2014,LAD,MIN,6,4,-161,-1.5,-105,7.5,-106,-114,146,1.5,-115,4.63,Target Field,10,2
4/30/2014,2014,TEX,OAK,1,12,-120,-1.5,175,8,-105,-115,110,1.5,-205,4.36,Rangers Ballpark,13,-11
4/30/2014,2014,SF,SD,3,2,-170,-1.5,130,7,100,-120,150,1.5,-150,4.41,AT&T Park,5,1
4/30/2014,2014,SD,SF,2,3,150,1.5,-150,7,100,-120,-170,-1.5,130,2.8,AT&T Park,5,-1
4/30/2014,2014,MIL,STL,3,9,126,1.5,-180,7,100,-120,-141,-1.5,160,3.1,Busch Stadium,12,-6
4/30/2014,2014,OAK,TEX,12,1,110,1.5,-205,8,-105,-115,-120,-1.5,175,3.81,Rangers Ballpark,13,11
4/30/2014,2014,KC,TOR,4,2,-134,-1.5,160,7,-120,100,119,1.5,-190,4.01,Kauffman Stadium,6,2
4/30/2014,2014,HOU,WSH,0,7,127,1.5,-135,8.5,-103,-117,-142,-1.5,115,3.74,Minute Maid Park,7,-7
5/1/2014,2014,MIA,ATL,5,4,117,1.5,-150,7.5,105,-125,-132,-1.5,130,3.46,Marlins Park,9,1
5/1/2014,2014,PIT,BAL,1,5,108,1.5,-200,9,-105,-115,-118,-1.5,170,4.33,Camden Yards,6,-4
5/1/2014,2014,PIT,BAL,5,6,118,1.5,-200,8.5,100,-120,-128,-1.5,170,3.9,Camden Yards,11,-1
5/1/2014,2014,TB,BOS,2,1,143,1.5,-145,9,-120,100,-158,-1.5,125,3.7,Fenway Park,3,1
5/1/2014,2014,TB,BOS,6,5,103,1.5,-195,9,-124,104,-113,-1.5,165,4.43,Fenway Park,11,1
5/1/2014,2014,MIL,CIN,3,8,109,1.5,-205,7,-120,100,-119,-1.5,175,3.35,Great American Ballpark,11,-5
5/1/2014,2014,NYM,COL,4,7,125,1.5,-170,9.5,100,-120,-140,-1.5,150,4.22,Coors Field,11,-3
5/1/2014,2014,TOR,KC,7,3,-109,-1.5,140,8,-115,-105,-101,1.5,-160,4.17,Kauffman Stadium,10,4
5/1/2014,2014,MIN,LAD,4,9,140,1.5,-120,8.5,-125,105,-155,-1.5,100,3.54,Target Field,13,-5
5/1/2014,2014,MIN,LAD,3,4,-112,-1.5,180,9,103,-123,102,1.5,-210,4.75,Target Field,7,-1
5/1/2014,2014,ATL,MIA,4,5,-132,-1.5,130,7.5,105,-125,117,1.5,-150,4.27,Marlins Park,9,-1
5/1/2014,2014,CIN,MIL,8,3,-119,-1.5,175,7,-120,100,109,1.5,-205,3.8,Great American Ballpark,11,5
5/1/2014,2014,LAD,MIN,9,4,-155,-1.5,100,8.5,-125,105,140,1.5,-120,5.17,Target Field,13,5
5/1/2014,2014,LAD,MIN,4,3,102,1.5,-210,9,103,-123,-112,-1.5,180,4.46,Target Field,7,1
5/1/2014,2014,COL,NYM,7,4,-140,-1.5,150,9.5,100,-120,125,1.5,-170,5.54,Coors Field,11,3
5/1/2014,2014,SEA,NYY,4,2,134,1.5,-165,9,-105,-115,-149,-1.5,145,3.85,Yankee Stadium,6,2
5/1/2014,2014,BAL,PIT,5,1,-118,-1.5,170,9,-105,-115,108,1.5,-200,4.87,Camden Yards,6,4
5/1/2014,2014,BAL,PIT,6,5,-128,-1.5,170,8.5,100,-120,118,1.5,-200,4.77,Camden Yards,11,1
5/1/2014,2014,NYY,SEA,2,4,-149,-1.5,145,9,-105,-115,134,1.5,-165,5.39,Yankee Stadium,6,-2
5/1/2014,2014,BOS,TB,1,2,-158,-1.5,125,9,-120,100,143,1.5,-145,5.51,Fenway Park,3,-1
5/1/2014,2014,BOS,TB,5,6,-113,-1.5,165,9,-124,104,103,1.5,-195,4.77,Fenway Park,11,-1
5/1/2014,2014,KC,TOR,3,7,-101,1.5,-160,8,-115,-105,-109,-1.5,140,4.02,Kauffman Stadium,10,-4
5/2/2014,2014,SD,ARI,0,2,-144,-1.5,155,7,105,-125,129,1.5,-175,4.13,PETCO Park,2,-2
5/2/2014,2014,SF,ATL,2,1,119,1.5,-190,7.5,105,-125,-134,-1.5,160,3.42,Turner Field,3,1
5/2/2014,2014,MIN,BAL,0,3,-111,-1.5,180,8.5,-120,100,101,1.5,-210,4.47,Target Field,3,-3
5/2/2014,2014,OAK,BOS,1,7,107,1.5,-195,9.5,-110,-110,-117,-1.5,165,4.59,Fenway Park,8,-6
5/2/2014,2014,STL,CHC,5,6,-165,-1.5,-106,8,-115,-105,150,1.5,-114,4.98,Wrigley Field,11,-1
5/2/2014,2014,MIL,CIN,2,0,107,1.5,-210,7.5,-110,-110,-117,-1.5,180,3.62,Great American Ballpark,2,2
5/2/2014,2014,CWS,CLE,5,12,136,1.5,-155,8,-120,100,-151,-1.5,135,3.39,Progressive Field,17,-7
5/2/2014,2014,NYM,COL,3,10,117,1.5,-175,10,100,-120,-132,-1.5,155,4.61,Coors Field,13,-7
5/2/2014,2014,CLE,CWS,12,5,-151,-1.5,135,8,-120,100,136,1.5,-155,4.81,Progressive Field,17,7
5/2/2014,2014,KC,DET,2,8,-138,-1.5,150,7.5,-110,-110,123,1.5,-170,4.35,Kauffman Stadium,10,-6
5/2/2014,2014,SEA,HOU,4,5,-203,-1.5,-125,8,100,-120,173,1.5,105,5.36,Minute Maid Park,9,-1
5/2/2014,2014,DET,KC,8,2,123,1.5,-170,7.5,-110,-110,-138,-1.5,150,3.36,Kauffman Stadium,10,6
5/2/2014,2014,TEX,LAA,5,2,119,1.5,-180,9,100,-120,-134,-1.5,160,4.11,Angel Stadium,7,3
5/2/2014,2014,MIA,LAD,6,3,105,1.5,-170,7.5,-120,100,-115,-1.5,150,3.66,Marlins Park,9,3
5/2/2014,2014,LAD,MIA,3,6,-115,-1.5,150,7.5,-120,100,105,1.5,-170,4.01,Marlins Park,9,-3
